"TOA5","WiPm","CR1000","24682","CR1000.Std.31","CPU:Implexx_10_PM-(winnwfeld)_COM111_20250507.CR1","648","Sap_Flow_PM"
"TIMESTAMP","RECORD","Batt_volt","PTemp","TotalSapFlow_a","Vh_Outer_a","Vh_Inner_a","Alpha_Outer_a","Alpha_Inner_a","Beta_Outer_a","Beta_Inner_a","Tmax_Outer_a","Tmax_Inner_a","SapFlow_a","TotalSapFlow_b","Vh_Outer_b","Vh_Inner_b","Alpha_Outer_b","Alpha_Inner_b","Beta_Outer_b","Beta_Inner_b","Tmax_Outer_b","Tmax_Inner_b","SapFlow_b","TotalSapFlow_c","Vh_Outer_c","Vh_Inner_c","Alpha_Outer_c","Alpha_Inner_c","Beta_Outer_c","Beta_Inner_c","Tmax_Outer_c","Tmax_Inner_c","SapFlow_c","TotalSapFlow_d","Vh_Outer_d","Vh_Inner_d","Alpha_Outer_d","Alpha_Inner_d","Beta_Outer_d","Beta_Inner_d","Tmax_Outer_d","Tmax_Inner_d","SapFlow_d","TotalSapFlow_e","Vh_Outer_e","Vh_Inner_e","Alpha_Outer_e","Alpha_Inner_e","Beta_Outer_e","Beta_Inner_e","Tmax_Outer_e","Tmax_Inner_e","SapFlow_e","TotalSapFlow_f","Vh_Outer_f","Vh_Inner_f","Alpha_Outer_f","Alpha_Inner_f","Beta_Outer_f","Beta_Inner_f","Tmax_Outer_f","Tmax_Inner_f","SapFlow_f","TotalSapFlow_g","Vh_Outer_g","Vh_Inner_g","Alpha_Outer_g","Alpha_Inner_g","Beta_Outer_g","Beta_Inner_g","Tmax_Outer_g","Tmax_Inner_g","SapFlow_g","TotalSapFlow_h","Vh_Outer_h","Vh_Inner_h","Alpha_Outer_h","Alpha_Inner_h","Beta_Outer_h","Beta_Inner_h","Tmax_Outer_h","Tmax_Inner_h","SapFlow_h","TotalSapFlow_i","Vh_Outer_i","Vh_Inner_i","Alpha_Outer_i","Alpha_Inner_i","Beta_Outer_i","Beta_Inner_i","Tmax_Outer_i","Tmax_Inner_i","SapFlow_i","TotalSapFlow_j","Vh_Outer_j","Vh_Inner_j","Alpha_Outer_j","Alpha_Inner_j","Beta_Outer_j","Beta_Inner_j","Tmax_Outer_j","Tmax_Inner_j","SapFlow_j"
"2025-05-07 17:45:00",9,12.86,14.35,0.325,4.62,4.18,0.40902,0.36973,0.35992,0.26755,42.779,45.167,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.182,8.41,58.27,0.74451,0.89745,0.76034,1.05314,34.942,29.048,0,0.241,3.51,2.98,0.31057,0.26406,0.20888,0.09678,39.741,40.05,0,0.199,4.17,0.77,0.36916,0.06778,0.3248,0.02094,40.219,39.855,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 18:00:00",10,12.86,14.35,0.324,4.71,4.05,0.41684,0.3585,0.37374,0.26282,43.62,45.178,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.248,8.31,60.49,0.73561,0.88149,0.75337,1.0382,35.271,28.389,0,0.222,3.16,2.84,0.27965,0.2517,0.19589,0.09428,38.03,39.428,0,0.198,4.14,0.79,0.36603,0.06988,0.3196,0.01916,40.646,37.793,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 18:15:00",11,12.85,14.28,0.31,4.54,3.83,0.40203,0.33862,0.36458,0.24314,43.154,45.545,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.227,8.2,59.96,0.72578,0.87051,0.73904,1.02449,34.703,28.546,0,0.23,3.38,2.83,0.299,0.25005,0.20843,0.08194,38.651,39.79,0,0.191,4.02,0.72,0.356,0.06381,0.31532,0.01577,39.673,37.908,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 18:30:00",12,12.85,14.16,0.288,4.2,3.58,0.37142,0.31676,0.3369,0.23043,43.564,44.031,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.226,7.92,60.3,0.70127,0.84915,0.7227,1.00759,35.171,28.445,0,0.213,3.15,2.59,0.2786,0.22908,0.20572,0.07135,37.716,39.682,0,0.186,3.89,0.75,0.34404,0.0662,0.307,0.0193,39.867,36.858,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 18:45:00",13,12.84,14.01,0.28,4.12,3.41,0.36462,0.30214,0.32541,0.21646,43.524,44.667,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.612,7.65,9.28,0.67694,0.8215,0.70297,0.98883,35.575,28.023,0,0.198,2.96,2.35,0.26162,0.20832,0.18986,0.06348,37.726,40.262,0,0.174,3.66,0.67,0.324,0.05966,0.2883,0.01402,39.837,36.827,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 19:00:00",14,12.84,13.87,0.273,4.05,3.3,0.35828,0.29217,0.32381,0.21102,43.777,45.493,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.59,7.35,8.98,0.65076,0.79471,0.68002,0.97139,34.691,28.121,0,0.173,2.48,2.2,0.21947,0.19438,0.15588,0.0503,39.08,39.805,0,0.169,3.58,0.62,0.31646,0.05523,0.27802,0.01231,40.253,36.413,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 19:15:00",15,12.84,13.73,0.252,3.7,3.09,0.32742,0.27315,0.2968,0.20172,42.478,43.619,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.574,7.15,8.74,0.63276,0.77317,0.66696,0.95143,34.797,28.071,0,0.174,2.64,2.01,0.2339,0.1781,0.16894,0.04503,37.318,39.543,0,0.164,3.46,0.6,0.30584,0.05284,0.27291,0.0105,40.144,37.29,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 19:30:00",16,12.84,13.59,0.239,3.54,2.9,0.31364,0.25684,0.29261,0.18781,43.311,44.869,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.556,6.95,8.43,0.61484,0.74625,0.64416,0.92561,35.42,28.54,0,0.168,2.62,1.87,0.23213,0.16594,0.15166,0.02923,36.747,38.716,0,0.159,3.38,0.57,0.29905,0.0508,0.2645,0.01052,40.046,36.621,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 19:45:00",17,12.84,13.38,0.236,3.53,2.8,0.31276,0.24772,0.29328,0.17729,42.73,44.549,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.534,6.61,8.2,0.5848,0.72552,0.62121,0.90908,34.556,28.502,0,0.156,2.51,1.61,0.22186,0.14238,0.12926,0.01591,37.897,39.191,0,0.155,3.27,0.58,0.28916,0.05092,0.25608,0.01052,39.736,36.571,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 20:00:00",18,12.84,13.12,0.225,3.42,2.61,0.3023,0.23092,0.27922,0.16472,42.384,43.527,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.511,6.26,7.93,0.55369,0.70199,0.60127,0.88641,35.128,27.83,0,0.147,2.37,1.52,0.20945,0.13442,0.13599,0.01068,36.497,38.309,0,0.15,3.17,0.55,0.28078,0.0489,0.24818,0.01052,40.104,36.523,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 20:15:00",19,12.83,12.84,0.215,3.3,2.44,0.29244,0.21615,0.26808,0.15581,42.699,43.842,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.49,6.02,7.56,0.53282,0.66946,0.57846,0.86367,34.619,27.63,0,0.101,1.56,1.15,0.13834,0.1022,0.09528,-0.00271,37.902,38.368,0,0.144,3.06,0.5,0.27092,0.04452,0.24062,0.00702,39.706,37.264,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 20:30:00",20,12.83,12.49,0.195,2.91,2.32,0.25769,0.20542,0.24606,0.14566,41.671,42.553,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.474,5.81,7.36,0.51454,0.6518,0.56226,0.85441,34.919,27.776,0,0.116,1.93,1.13,0.17085,0.10041,0.12402,-0.00805,37.281,38.264,0,0.138,2.92,0.5,0.25864,0.04452,0.23214,0.00702,39.802,37.05,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 20:45:00",21,12.83,12.16,0.199,3.19,2.08,0.28206,0.18406,0.2562,0.13241,42.34,42.653,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.45,5.5,7,0.48717,0.61951,0.54029,0.82882,34.663,27.676,0,0.094,1.58,0.9,0.14026,0.08002,0.08676,-0.02151,37.683,37.321,0,0.135,2.86,0.48,0.25301,0.04252,0.22664,0.00704,39.912,36.485,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 21:00:00",22,12.83,11.82,0.155,2.32,1.85,0.20539,0.16354,0.1989,0.1194,41.866,43.269,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.427,5.14,6.73,0.45492,0.59526,0.51447,0.80874,34.348,27.466,0,0.1,1.76,0.84,0.15551,0.07458,0.11722,-0.02429,35.982,37.795,0,0.127,2.68,0.46,0.23685,0.0404,0.20858,0.00352,39.242,36.646,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 21:15:00",23,12.83,11.49,0.16,2.4,1.89,0.2125,0.16732,0.21339,0.12102,40.606,42.84,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.427,5.18,6.7,0.45879,0.59276,0.51261,0.80383,34.878,27.32,0,0.093,1.72,0.68,0.15192,0.05998,0.08442,-0.03487,37.286,38.166,0,0.12,2.54,0.43,0.22488,0.03804,0.1991,0.00352,39.352,37.015,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 21:30:00",24,12.83,11.2,0.157,2.44,1.76,0.2156,0.15608,0.20338,0.11088,41.664,42.963,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.413,4.99,6.49,0.44159,0.57466,0.50057,0.78538,34.775,27.373,0,0.095,1.72,0.72,0.15191,0.06408,0.11416,-0.03501,37.185,37.082,0,0.112,2.37,0.41,0.20948,0.03586,0.19052,0.00352,39.133,36.952,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-05-07 21:45:00",25,12.83,10.93,0.144,2.19,1.67,0.19377,0.14771,0.19414,0.10858,41.508,42.652,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.408,4.96,6.37,0.43902,0.56354,0.49164,0.78275,34.405,27.418,0,0.094,1.73,0.7,0.15322,0.06164,0.10728,-0.04079,36.1,37.396,0,0.108,2.29,0.38,0.2023,0.03366,0.18151,0,38.773,36.177,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
